"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5"
"1",236,1,49,72,45,6772,28.6949152542373,29,33,0.139830508474576,0,0,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.4476105895272,31.5277655408689,35.2562051276084,37.3630833845388,39.344631145812
"4",99,1,2,53,39,2818,28.4646464646465,29,34,0.343434343434343,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8748040747538,34.4383507154451,29.1376045686669,20.591260281974,29.2916370317536
"5",196,1,13,98,39,5586,28.5,29,29,0.147959183673469,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8153408023781,34.8711915483254,25.4361946839538,29.7993288515027,22.7156333832011
"4",94,1,49,60,41,2666,28.3617021276596,29,20,0.212765957446809,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2087954009366,37.8285606387555,34.9857113690718,30.0166620396073,34.132096331752
"3",208,1,13,94,39,5938,28.5480769230769,29,30,0.144230769230769,0,0,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.8230690505755,29.3598365118064,24.3926218353009,28.0356915377524,24.7790233867277
"2",214,1,50,82,45,6124,28.6168224299065,29,34,0.158878504672897,0,0,214,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.3809150619266,21,30.3315017762062,32.8785644455472,34.3074335968169
"3",208,1,13,84,41,5948,28.5961538461538,29,31,0.149038461538462,0,0,208,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.6452076825214,28.49561369755,21.7944947177034,27.712812921102,24.8596057893121
"4",98,1,2,57,38,2785,28.4183673469388,29,33,0.336734693877551,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.853396431631,37.3496987939662,28.49561369755,22.8691932520585,28.6530975637888
"3",192,1,13,82,42,5486,28.5729166666667,29,32,0.166666666666667,0,0,192,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,30.4630924234556,19.313207915828,26.6833281282527,24.1660919471891
"1",241,1,51,71,43,6918,28.7053941908714,29,59,0.244813278008299,0,0,241,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.3072757526625,29.2916370317536,35.2562051276084,39.2173431022552,40
"4",101,1,2,55,38,2874,28.4554455445545,29,17,0.168316831683168,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5323406362735,38.379682124791,32.832910318764,29.5465734053883,34.0440890610984
"3",210,1,14,95,42,5995,28.547619047619,29,19,0.0904761904761905,0,0,210,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.6265793863616,30.3150127824482,22.2710574513201,28.4429253066558,23.8117617995813
"2",200,1,49,62,41,5738,28.69,29,64,0.32,0,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.0644491340181,23.3452350598575,27.9284800875379,29.8161030317511,33.8378486313773
"3",189,1,14,79,41,5402,28.5820105820106,29,25,0.132275132275132,0,0,189,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,3,4,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,28.4077454226836,0,25.5538646783613,22.248595461287
"4",100,1,49,58,39,2842,28.42,29,9,0.09,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6781592116274,33.8526217596215,27.6224546338663,22.3606797749979,28.1780056072107
"5",192,1,13,81,38,5487,28.578125,29,31,0.161458333333333,0,0,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4833296279826,34.0734500748016,23.3666428910958,27.3313007374329,20.8566536146142
"3",201,1,14,85,41,5744,28.5771144278607,29,22,0.109452736318408,0,0,201,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.3764631820615,29.7153159162073,23.2808934536456,25.5929677841395,24.5967477524977
"5",237,1,13,110,36,6763,28.535864978903,29,29,0.122362869198312,0,0,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6828873628335,34.4383507154451,25.1992063367083,27.2763633939717,24.9399278266799
"5",217,1,13,103,38,6190,28.5253456221198,29,29,0.133640552995392,0,0,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0124980474851,35.7910603363466,28.3196045170126,30.6431068920891,24.3926218353009
"5",207,1,13,90,38,5913,28.5652173913043,29,28,0.135265700483092,0,0,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9077828420497,33.7194306001747,22.7156333832011,26.0192236625154,18.7882942280559
"1",249,1,49,97,45,7124,28.6104417670683,29,52,0.208835341365462,0,0,249,1,1,1,1,1,2,2,1,1,1,1,3,1,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,28.6879765755621,35.2562051276084,39.0896405713841,41.7252920900501,43.2781700167648
"1",245,1,49,80,42,7025,28.6734693877551,29,27,0.110204081632653,0,0,245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.7486841740758,31.3049516849971,34.9714169000914,37.6297754444536,39.446165846632
"2",199,1,51,69,42,5702,28.6532663316583,29,25,0.125628140703518,0,0,199,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0166620396073,21.095023109729,28.4604989415154,32.2024843762092,33
"3",272,1,13,123,43,7765,28.5477941176471,29,30,0.110294117647059,0,0,272,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.2215405525497,35.0142828000232,28.1247222208505,30.7571129984594,25.1793566240283
"5",187,1,14,87,39,5336,28.5347593582888,29,16,0.0855614973262032,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9459064038223,33.2716095192282,22.4499443206436,24.7991935352745,19.4164878389476
"5",203,1,13,92,38,5795,28.5467980295567,29,31,0.152709359605911,0,0,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2683078321437,35.7770876399966,27.367864366808,30.364452901378,23.9165214862028
"5",186,1,14,83,38,5311,28.5537634408602,29,32,0.172043010752688,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1567916624939,31.8119474411737,22.6495033058122,25.5342906696074,23.4093998214393
"1",225,1,51,74,44,6451,28.6711111111111,29,36,0.16,0,0,225,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.5831795812724,31.4960314960472,34.828149534536,40.0998753115268,39.3700393700591
"5",189,1,13,87,38,5394,28.5396825396825,29,26,0.137566137566138,0,0,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9459064038223,31.6701752442262,22.494443758404,25.0798724079689,19
"3",284,1,13,137,40,8099,28.5176056338028,29,30,0.105633802816901,0,0,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.3764631820615,35.2278299076171,28.3196045170126,29.5465734053883,28.0891438103763
"4",101,1,2,54,35,2875,28.4653465346535,29,42,0.415841584158416,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1348892552543,31.288975694324,27.495454169735,20.7605394920267,27.7308492477241
"2",213,1,49,64,42,6113,28.6995305164319,29,50,0.234741784037559,0,0,213,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.0322412983658,17.5783958312469,30,30.7408522978788,35.1140997321589
"4",116,1,49,68,38,3296,28.4137931034483,29,12,0.103448275862069,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9767378938886,37.296112397943,33.436506994601,32.1714158842908,32.6036807738022
"3",191,1,49,78,40,5461,28.5916230366492,29,22,0.115183246073298,0,0,191,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.5246393366632,29.4278779391243,22.7376340018041,26.9814751264641,27.6043474836845
"2",208,1,49,66,45,5966,28.6826923076923,29,38,0.182692307692308,0,0,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.6647939483827,21.4941852602047,30.1496268633627,31.5277655408689,35.4682957019364
"5",227,1,13,107,37,6476,28.5286343612335,29,28,0.123348017621145,0,0,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9077828420497,35.028559776274,27.0185121722126,30.4466746952767,24.6373699895098
"4",100,1,7,74,38,2826,28.26,29,19,0.19,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7971290880127,37.3764631820615,30.9838667696593,25.3968501984006,30.5777697028413
"5",203,1,14,95,38,5792,28.5320197044335,29,29,0.142857142857143,0,0,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7240481320824,35.7211421989835,25.3968501984006,26.229754097208,25.2586618806302
"2",205,1,49,81,43,5864,28.6048780487805,29,19,0.0926829268292683,0,0,205,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.1769145362398,25.0599281722833,25.7099202643649,32.124756808418,30.5614135798723
"3",239,1,13,124,41,6807,28.4811715481172,29,24,0.100418410041841,0,0,239,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.4965751817893,31.4324672910034,25.8263431402899,29.1547594742265,26.6458251889485
"5",226,1,13,94,37,6460,28.5840707964602,29,23,0.101769911504425,0,0,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0693775937429,32.8481354113137,23.7486841740758,25.5929677841395,23.7697286480094
"4",102,1,49,58,40,2900,28.4313725490196,29,19,0.186274509803922,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7548880012005,39.6862696659689,37.1752605908822,33.3316666249979,36.7014986070051
"5",176,1,13,66,36,5038,28.625,29,28,0.159090909090909,0,0,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4964786985977,32,21.0475651798492,24.4948974278318,21.4941852602047
"4",99,1,13,66,40,2805,28.3333333333333,29,17,0.171717171717172,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5308881564246,39.1024295920343,35.1567916624939,29.9499582637439,32.5729949498047
"1",226,1,49,80,44,6474,28.646017699115,29,28,0.123893805309735,0,0,226,1,1,1,1,1,2,2,1,1,1,1,3,1,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,28.0356915377524,37.0675059857013,39.8873413503583,44.8776113446337,43.8862165149834
"3",235,1,13,123,41,6692,28.4765957446808,29,30,0.127659574468085,0,0,235,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7,10,10,7,7,10,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.7287353444139,30.6104557300279,23.5372045918796,29.2745623366089,24.8797106092495
"4",102,1,13,64,38,2894,28.3725490196078,29,20,0.196078431372549,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7013189239861,37.4566416006561,29.1547594742265,23.0434372436058,28.5482048472404
"4",95,1,17,47,38,2708,28.5052631578947,29,35,0.368421052631579,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6358423652128,34.6554469023269,27.8567765543682,20.9045449603669,28.0178514522438
"2",198,1,49,61,40,5681,28.6919191919192,29,20,0.101010101010101,0,0,198,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0924343682881,21.5870331449229,26.8886593194975,33.6154726279432,31.8119474411737
"1",227,1,49,83,43,6500,28.6343612334802,29,28,0.123348017621145,0,0,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.8860686282393,31.9530906173409,35.213633723318,40.0374824383352,39.6610640301039
"1",231,1,49,82,44,6617,28.6450216450216,29,41,0.177489177489178,0,0,231,1,2,2,2,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30.6431068920891,39.1024295920343,41.641325627314,46.2925479964108,44.8664685483491
"4",109,1,14,67,38,3094,28.3853211009174,29,20,0.18348623853211,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1096095821889,35.5808937493144,28.4780617317963,19.7989898732233,28.8097205817759
"5",187,1,14,89,38,5334,28.524064171123,29,26,0.13903743315508,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1313519298752,33.2866339541865,22.248595461287,25.4558441227157,0
"5",204,1,13,101,37,5815,28.5049019607843,29,32,0.156862745098039,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2361085886103,34.8425027803687,24.4335834457412,29.9332590941915,22.8473193175917
"3",238,1,13,97,40,6805,28.5924369747899,29,35,0.147058823529412,0,0,238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.132096331752,28.7228132326901,22.9346898823594,28.1957443597434,24.9198715887542
"5",201,1,14,109,36,5720,28.4577114427861,29,33,0.164179104477612,0,0,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4032084185301,33.6600653594137,23.832750575626,26.6270539113887,23.6008474424119
"4",94,1,2,63,37,2663,28.3297872340426,29,24,0.25531914893617,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3320209770335,38.0525951808809,35.3977400408557,28.5657137141714,34.7850542618522
"5",211,1,14,100,40,6019,28.5260663507109,29,30,0.14218009478673,0,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2883794381533,34.117444218464,25.7487863791675,29.7657521322744,21.9544984001001
