"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6","distance_V7","distance_V8"
"8",111,1,1,9,6,196,1.76576576576577,3,13,0.117117117117117,1,0.00900900900900901,110,0.990990990990991,0,3,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,17.8044938147649,16.2172747402269,16.9705627484771,15.2643375224737,17.0293863659264,19.8746069143518,18.7616630392937,5.29150262212918
"7",95,1,2,12,6,168,1.76842105263158,5,0,0,1,0.0105263157894737,94,0.989473684210526,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,3,3,1,1,0,1,0,3,0,3,1,3,1,1,0,0,0,2,0,0,1,0,0,0,0,1,1,16.7032930884901,17.9722007556114,16.431676725155,17.4068951855292,20.7364413533277,18.0277563773199,6.6332495807108,19.2353840616713
"2",33,1,3,3,3,42,1.27272727272727,2,11,0.333333333333333,1,0.0303030303030303,32,0.96969696969697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2882057274445,3.3166247903554,13.3416640641263,11,11.0453610171873,16.2172747402269,17.7763888346312,16.4924225024706
"4",51,1,3,7,5,64,1.25490196078431,2,8,0.156862745098039,1,0.0196078431372549,50,0.980392156862745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5277492584687,10.816653826392,12.8062484748657,7.81024967590665,15.2315462117278,17.2336879396141,17.0880074906351,15.4272486205415
"8",103,1,1,8,6,183,1.77669902912621,3,11,0.106796116504854,2,0.0194174757281553,101,0.980582524271845,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6351920885484,16.4620776331543,16.7928556237467,15,17.1464281994822,19.4164878389476,18.4932420089069,5.8309518948453
"2",42,1,3,5,3,49,1.16666666666667,2,4,0.0952380952380952,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9614813968157,4.89897948556636,13.3041346956501,11.7473401244707,12.1243556529821,16.7332005306815,17.7482393492988,16.0934769394311
"1",33,1,3,3,3,43,1.3030303030303,2,12,0.363636363636364,1,0.0303030303030303,32,0.96969696969697,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69041575982343,12.4899959967968,10.3440804327886,13.4164078649987,16.4620776331543,11.5758369027902,16.6433169770932,17.464249196573
"2",40,1,3,3,3,50,1.25,2,12,0.3,1,0.025,39,0.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4899959967968,4.24264068711928,13.7477270848675,12.0830459735946,11.8743420870379,16.3707055437449,18.0831413200251,16.4012194668567
"2",35,1,3,3,3,43,1.22857142857143,2,10,0.285714285714286,1,0.0285714285714286,34,0.971428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5698050899765,4.47213595499958,13,10.3923048454133,11.4455231422596,16.431676725155,17.5214154679352,16.3401346383682
"8",114,1,1,8,6,209,1.83333333333333,3,16,0.140350877192982,2,0.0175438596491228,112,0.982456140350877,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.9164728671689,16.583123951777,17.0880074906351,15,17.4928556845359,19.9248588451713,18.4390889145858,5.29150262212918
"7",82,1,5,12,6,131,1.59756097560976,3,5,0.0609756097560976,0,0,82,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,2,1,1,0,3,0,1,1,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,17.3205080756888,17.7763888346312,16.7032930884901,17.6635217326557,20.174241001832,18.8679622641132,8.66025403784439,17.9722007556114
"4",48,1,2,5,5,61,1.27083333333333,2,10,0.208333333333333,0,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3041346956501,9.8488578017961,12.6491106406735,6.557438524302,14.422205101856,17,17.2626765016321,14.9666295470958
"5",35,1,1,6,5,78,2.22857142857143,3,13,0.371428571428571,1,0.0285714285714286,34,0.971428571428571,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.2788205960997,11.7046999107196,17.6635217326557,16.2788205960997,7.61577310586391,13.4536240470737,20.591260281974,18.1107702762748
"2",40,1,3,3,3,51,1.275,2,13,0.325,1,0.025,39,0.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.369316876853,4.58257569495584,13.856406460551,12.2065556157337,12,16.2788205960997,18.1659021245849,16.4924225024706
"1",32,1,3,3,3,39,1.21875,2,8,0.25,0,0,32,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3851648071345,12.9228479833201,10,12.8452325786651,16.7928556237467,11.8743420870379,16.3707055437449,17.0293863659264
"4",50,1,2,5,5,69,1.38,2,11,0.22,1,0.02,49,0.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8924439894498,10.7238052947636,13.114877048604,5.19615242270663,15.0332963783729,17.464249196573,17.4355957741627,15.0332963783729
"7",82,1,1,9,6,138,1.68292682926829,5,0,0,1,0.0121951219512195,81,0.98780487804878,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,0,1,0,2,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.2480768092719,17.5499287747842,16.2788205960997,16.9705627484771,20.174241001832,18.1659021245849,5.74456264653803,18.6279360101972
"3",60,1,2,5,5,78,1.3,2,11,0.183333333333333,2,0.0333333333333333,58,0.966666666666667,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.13552872566,13.4164078649987,4.35889894354067,12.7279220613579,17.1755640373177,15.3622914957372,15.9059737205869,16.8819430161341
"7",86,1,1,11,6,145,1.68604651162791,3,6,0.0697674418604651,0,0,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,4,3,2,1,0,4,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0293863659264,17.4928556845359,17.058722109232,17.4928556845359,18.7882942280559,17.7200451466693,10.1488915650922,17.7482393492988
"2",34,1,3,3,3,42,1.23529411764706,2,10,0.294117647058824,1,0.0294117647058824,33,0.970588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4899959967968,0,13.3790881602597,11.3137084989848,11.0905365064094,16.3707055437449,17.8044938147649,16.3401346383682
"2",36,1,3,3,3,44,1.22222222222222,2,10,0.277777777777778,1,0.0277777777777778,35,0.972222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5698050899765,4.24264068711928,13.6747943311773,12.0830459735946,11.8743420870379,16.431676725155,18.0277563773199,16.2788205960997
"7",90,1,6,10,6,152,1.68888888888889,5,0,0,1,0.0111111111111111,89,0.988888888888889,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,0,1,0,2,0,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.2480768092719,17.7200451466693,16.8226038412607,17.1464281994822,20.1246117974981,17.4355957741627,7.28010988928052,18.9472953214964
"6",33,1,1,6,5,69,2.09090909090909,3,6,0.181818181818182,0,0,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.3416640641263,17.0880074906351,16.7032930884901,17.8885438199983,13.9642400437689,10.770329614269,18.9472953214964,19.157244060668
"6",32,1,1,6,5,70,2.1875,3,11,0.34375,1,0.03125,31,0.96875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.9544511501033,16.5529453572468,15.7162336455017,17.4355957741627,15,4.24264068711928,18.1934053986603,19.9248588451713
"6",31,1,1,6,5,67,2.16129032258065,3,10,0.32258064516129,1,0.032258064516129,30,0.967741935483871,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.7473401244707,16.6733320005331,16.3401346383682,17.606816861659,14.3178210632764,7.07106781186548,18.7349939951952,19.5703857907809
"6",29,1,1,6,5,64,2.20689655172414,3,11,0.379310344827586,1,0.0344827586206897,28,0.96551724137931,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.1243556529821,16.4012194668567,14.6287388383278,17,15.4919333848297,6.70820393249937,18.0554700852678,19.3390796058137
"7",86,1,1,10,6,148,1.72093023255814,3,5,0.0581395348837209,1,0.0116279069767442,85,0.988372093023256,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,0,1,0,1,0,1,2,2,2,1,0,0,0,1,0,0,3,0,0,0,0,2,1,16.3095064303001,17.3781471969828,15.8429795177549,16.7928556237467,19.7737199332852,17.9443584449264,5.19615242270663,18.3575597506858
"7",89,1,1,6,6,160,1.79775280898876,3,15,0.168539325842697,0,0,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.4924225024706,17.5499287747842,15.9059737205869,16.9705627484771,18.8944436276912,17.0293863659264,7.93725393319377,18.411952639522
"5",34,1,1,6,5,74,2.17647058823529,3,10,0.294117647058824,0,0,34,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.4012194668567,11.7046999107196,16.8522995463527,15,5.09901951359278,15.1986841535707,19.7484176581315,16.7928556237467
"1",33,1,3,3,3,42,1.27272727272727,2,10,0.303030303030303,0,0,33,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3166247903554,12.6095202129185,11.4891252930761,13.5277492584687,16.5529453572468,11.5325625946708,16.5529453572468,17.5499287747842
"3",56,1,2,5,5,70,1.25,2,11,0.196428571428571,2,0.0357142857142857,54,0.964285714285714,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.0453610171873,13.490737563232,5,12.7279220613579,17.2336879396141,15.2970585407784,15.6524758424985,16.9410743460974
"7",83,1,1,8,6,148,1.78313253012048,3,11,0.132530120481928,1,0.0120481927710843,82,0.987951807228916,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16.5227116418583,17.5783958312469,15.9373774505092,17,19.8494332412792,18.1383571472171,5.47722557505166,18.2756668824971
"5",33,1,1,6,5,69,2.09090909090909,3,6,0.181818181818182,0,0,33,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.7332005306815,11.7473401244707,16.8226038412607,15.4919333848297,5.3851648071345,15.3622914957372,19.8746069143518,16.583123951777
"1",27,1,3,3,3,35,1.2962962962963,2,10,0.37037037037037,1,0.037037037037037,26,0.962962962962963,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46410161513775,12.4096736459909,11.5325625946708,13.6381816969859,16.4012194668567,11.13552872566,16.6433169770932,17.8605710994918
"6",33,1,1,6,5,74,2.24242424242424,3,10,0.303030303030303,0,0,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.6189500386223,16.4012194668567,16.062378404209,17.3493515728975,14.4913767461894,6.2449979983984,18.6010752377383,19.4935886896179
"2",30,1,3,3,3,35,1.16666666666667,2,7,0.233333333333333,1,0.0333333333333333,29,0.966666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7671453348037,3.87298334620742,13.3416640641263,11.6189500386223,11.7473401244707,16.583123951777,17.7763888346312,16.062378404209
"7",82,1,1,10,6,139,1.69512195121951,3,11,0.134146341463415,0,0,82,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,0,2,0,1,0,2,1,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,16.5529453572468,17.5499287747842,15.9687194226713,16.9705627484771,19.672315572906,18.3847763108502,5.19615242270663,18.3575597506858
"2",39,1,3,3,3,48,1.23076923076923,2,10,0.256410256410256,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5299640861417,5.19615242270663,13.7113092008021,12.4498995979887,12.2474487139159,16.4012194668567,18.0554700852678,16.3095064303001
"4",46,1,2,5,5,60,1.30434782608696,2,11,0.239130434782609,1,0.0217391304347826,45,0.978260869565217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4164078649987,10.6770782520313,12.8452325786651,6.32455532033676,15,17.0880074906351,17.2916164657906,15.5884572681199
"3",59,1,2,5,5,76,1.28813559322034,2,10,0.169491525423729,2,0.0338983050847458,57,0.966101694915254,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.6189500386223,13.3790881602597,2.82842712474619,13.076696830622,17.1464281994822,15.7162336455017,16.4924225024706,16.8522995463527
"5",34,1,1,6,5,73,2.14705882352941,3,9,0.264705882352941,0,0,34,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.5227116418583,11.5325625946708,16.9705627484771,15.1327459504216,4.69041575982343,15.0665191733194,19.8997487421324,16.7332005306815
"5",32,1,1,6,5,71,2.21875,3,12,0.375,1,0.03125,31,0.96875,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.2172747402269,11.4455231422596,17.3781471969828,15.7162336455017,4.89897948556636,14.0356688476182,20.6397674405503,17.6635217326557
"2",33,1,3,3,3,40,1.21212121212121,2,9,0.272727272727273,1,0.0303030303030303,32,0.96969696969697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6095202129185,1.73205080756888,13.3416640641263,11.2694276695846,11.2249721603218,16.4620776331543,17.7763888346312,16.3095064303001
"2",35,1,3,3,3,44,1.25714285714286,2,11,0.314285714285714,1,0.0285714285714286,34,0.971428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4096736459909,2,13.3790881602597,11.2249721603218,11,16.3095064303001,17.8044938147649,16.4012194668567
"6",29,1,1,6,5,63,2.17241379310345,3,10,0.344827586206897,1,0.0344827586206897,28,0.96551724137931,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.5325625946708,16.5227116418583,15.0996688705415,17.1172427686237,15.6204993518133,5.56776436283002,17.606816861659,19.5448202856921
"1",33,1,3,3,3,43,1.3030303030303,2,12,0.363636363636364,1,0.0303030303030303,32,0.96969696969697,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4899959967968,11.3578166916005,13.7113092008021,16.4620776331543,11.0453610171873,16.7032930884901,17.6918060129541
"2",29,1,3,3,3,36,1.24137931034483,2,9,0.310344827586207,1,0.0344827586206897,28,0.96551724137931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4096736459909,3.74165738677394,13.1529464379659,10.6770782520313,11.1803398874989,16.3095064303001,17.6351920885484,16.4012194668567
"8",110,1,1,8,6,193,1.75454545454545,3,12,0.109090909090909,2,0.0181818181818182,108,0.981818181818182,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.8885438199983,16.5529453572468,17.058722109232,15.0996688705415,16.9410743460974,19.8494332412792,19.2093727122985,4.12310562561766
"8",96,1,1,8,6,173,1.80208333333333,3,11,0.114583333333333,1,0.0104166666666667,95,0.989583333333333,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.9164728671689,16.5227116418583,17.0880074906351,15.0665191733194,17.0880074906351,20.0249843945008,18.8679622641132,3.46410161513775
"5",34,1,1,6,5,75,2.20588235294118,3,12,0.352941176470588,1,0.0294117647058824,33,0.970588235294118,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.3095064303001,11.4891252930761,17.1755640373177,15.3622914957372,4.35889894354067,14.6287388383278,20.3715487874634,17.2916164657906
"2",36,1,3,3,3,43,1.19444444444444,2,9,0.25,1,0.0277777777777778,35,0.972222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1655250605964,3.16227766016838,13,11.3137084989848,11.1803398874989,16.1245154965971,17.5214154679352,16.1554944214035
